,Time,Peaks Amplitude,Intervals
Mean1,87.83200000000001,0.46612275662477737,0.18099999999999739
Mean1,88.013,0.4775114588858083,0.18124999999999147
Mean1,88.19425,0.45247287124267227,0.1805000000000092
Mean1,88.37475,0.47263269354726783,0.17974999999999852
Mean1,88.5545,0.4833718170680647,0.17824999999999136
Mean1,88.73275,0.475089045348835,0.1807500000000033
Mean1,88.9135,0.4658502512841925,0.18200000000000216
Mean1,89.0955,0.46923209965542906,0.180499999999995
Mean1,89.276,0.46052563099948385,0.1805000000000092
Mean1,89.4565,0.483613500925824,0.17849999999999966
Mean1,89.635,0.48085103091188014,0.17949999999999022
Mean1,89.8145,0.4680298764237431,0.18125000000000568
Mean1,89.99575,0.47108155670259544,0.18174999999999386
Mean1,90.1775,0.46284421514523894,0.1805000000000092
Mean1,90.358,0.47042775949444404,0.1799999999999926
Mean1,90.538,0.48493990337123,0.17800000000001148
Mean1,90.71600000000001,0.47458269002203224,0.18074999999998909
Mean1,90.89675,0.46455674541546066,0.18200000000000216
Mean1,91.07875,0.46920386622090327,0.1805000000000092
Mean1,91.25925000000001,0.46458004196402347,0.180499999999995
Mean1,91.43975,0.48371909073823677,0.17874999999999375
Mean1,91.6185,0.48112563007513476,0.17950000000000443
Mean1,91.798,0.47136438421240473,0.18125000000000568
Mean1,91.97925000000001,0.4595156887129602,0.18199999999998795
Mean1,92.16125,0.47458861668670305,0.1802500000000009
Mean1,92.3415,0.4701285080242544,0.1802500000000009
Mean1,92.52175,0.4849386797336717,0.17825000000000557
Mean1,92.7,0.4772210596050753,0.180499999999995
Mean1,92.8805,0.4658809127673631,0.18175000000000807
Mean1,93.06225,0.4704558468498706,0.18099999999999739
Mean1,93.24325,0.46965840357703614,0.180499999999995
Mean1,93.42375,0.4799078110533816,0.17974999999999852
Mean1,93.6035,0.48411037380120364,0.17849999999999966
Mean1,93.782,0.47433362029044884,0.1810000000000116
Mean1,93.96300000000001,0.46146974073482466,0.18174999999999386
Mean1,94.14475,0.47499872703833607,0.180499999999995
Mean1,94.32525,0.47502115679512597,0.1805000000000092
Mean1,94.50575,0.4845367067795467,0.17900000000000205
Mean1,94.68475000000001,0.48272054371125184,0.17949999999999022
Mean1,94.86425,0.4679049993537021,0.18149999999999977
Mean1,95.04575,0.4576371872508003,0.18175000000000807
Mean1,95.2275,0.4706375492448119,0.18074999999998909
Mean1,95.40825,0.4724827881204191,0.1807500000000033
Mean1,95.589,0.4867433475907573,0.17950000000000443
Mean1,95.7685,0.4840169207943969,0.17950000000000443
Mean1,95.94800000000001,0.47380354315733525,0.18174999999999386
Mean1,96.12975,0.45736447073252007,0.18200000000000216
Mean1,96.31175,0.476909208784511,0.18099999999999739
Mean1,96.49275,0.4614833736261272,0.1807500000000033
Mean1,96.6735,0.48054505100574624,0.1799999999999926
Mean1,96.8535,0.48343295248873663,0.17900000000000205
Mean1,97.0325,0.4784908232815555,0.1807500000000033
Mean1,97.21325,0.4696959182520109,0.18200000000000216
Mean1,97.39525,0.47677368693702804,0.18149999999999977
Mean1,97.57675,0.4558551549542459,0.1807500000000033
Mean1,97.75750000000001,0.47424089539663705,0.180499999999995
Mean1,97.938,0.48788159938178,0.17874999999999375
Mean1,98.11675,0.48022405264340023,0.1802500000000009
Mean1,98.297,0.48602555740002173,0.18175000000000807
Mean1,98.47875,0.47140933768771703,0.18174999999999386
Mean1,98.6605,0.45274149456765794,0.18099999999999739
Mean1,98.8415,0.4672327524223736,0.1807500000000033
Mean1,99.02225,0.48427798095836505,0.17950000000000443
Mean1,99.20175,0.4826447842340775,0.17924999999999613
Mean1,99.381,0.4725735658160564,0.18175000000000807
Mean1,99.56275000000001,0.48004052311151363,0.18174999999999386
Mean1,99.7445,0.4526989725381395,0.18099999999999739
Mean1,99.9255,0.45925337626515234,0.18099999999999739
Mean1,100.1065,0.4795940054025515,0.1805000000000092
Mean1,100.287,0.48515621281146554,0.17874999999999375
Mean1,100.46575,0.4729812131831327,0.18099999999999739
Mean1,100.64675,0.4900685148450155,0.18149999999999977
Mean1,100.82825,0.4558889606832955,0.18175000000000807
Mean1,101.01,0.4552436815032915,0.18099999999999739
Mean1,101.191,0.46857921045804785,0.18099999999999739
Mean1,101.372,0.4849768824735352,0.17924999999999613
Mean1,101.55125,0.48337588563511175,0.1802500000000009
Mean1,101.7315,0.49258978580865936,0.1807500000000033
Mean1,101.91225,0.46382142727284115,0.18224999999999625
Mean1,102.0945,0.45549185468488296,0.18149999999999977
Mean1,102.276,0.4577751089919846,0.1810000000000116
Mean1,102.45700000000001,0.4730264196253507,0.18124999999999147
Mean1,102.63825,0.49955895183731847,0.1802500000000009
Mean1,102.8185,0.5032676047981212,0.17924999999999613
Mean1,102.99775,0.47013433925508713,0.18149999999999977
Mean1,103.17925,0.4651437508811401,0.18200000000000216
Mean1,103.36125,0.4575601373315321,0.18200000000000216
Mean1,103.54325,0.45796376099165675,0.18099999999999739
Mean1,103.72425,0.4621809004463645,0.18200000000000216
Mean1,103.90625,0.49599910451086077,0.1805000000000092
Mean1,104.08675000000001,0.4858735905972406,0.17949999999999022
Mean1,104.26625,0.47790597502621257,0.1805000000000092
Mean1,104.44675000000001,0.47030060790439426,0.18174999999999386
Mean1,104.6285,0.4630854339093992,0.18224999999999625
Mean1,104.81075,0.4730377624661753,0.18200000000000216
Mean1,104.99275,0.4594071764655491,0.18149999999999977
Mean1,105.17425,0.46277579167440425,0.18149999999999977
Mean1,105.35575,0.4799473309021549,0.18099999999999739
Mean1,105.53675,0.48759096076825326,0.17925000000001035
Mean1,105.71600000000001,0.47712536011909173,0.18099999999999739
Mean1,105.897,0.49273243010220336,0.18124999999999147
Mean1,106.07825,0.46174360169339906,0.18225000000001046
Mean1,106.26050000000001,0.4567265144643251,0.18199999999998795
Mean1,106.4425,0.4581712298637671,0.18125000000000568
Mean1,106.62375,0.46882764140351735,0.18125000000000568
Mean1,106.805,0.498762616524278,0.18174999999999386
Mean1,106.98675,0.4980995259903911,0.17924999999999613
Mean1,107.166,0.47896196244510764,0.1807500000000033
Mean1,107.34675,0.47323795988946904,0.18175000000000807
Mean1,107.52850000000001,0.46502009023443647,0.18199999999998795
Mean1,107.7105,0.45762042133942604,0.18200000000000216
Mean1,107.8925,0.4689377661191721,0.18175000000000807
Mean1,108.07425,0.47662862930668637,0.18124999999999147
Mean1,108.2555,0.4759039431869167,0.18099999999999739
Mean1,108.4365,0.4858475447589973,0.17975000000001273
Mean1,108.61625000000001,0.481779418270771,0.180499999999995
Mean1,108.79675,0.47305245935452217,0.18174999999999386
Mean1,108.9785,0.4767590459310076,0.18225000000001046
Mean1,109.16075000000001,0.4727766071107091,0.18224999999999625
Mean1,109.343,0.4522644522385889,0.18200000000000216
Mean1,109.525,0.4579532063174523,0.18124999999999147
Mean1,109.70625,0.47026556921421825,0.18175000000000807
Mean1,109.888,0.48446964949952087,0.18099999999999739
Mean1,110.069,0.48305456231950905,0.1802500000000009
Mean1,110.24925,0.49691875484820686,0.1802500000000009
Mean1,110.4295,0.4698314927321862,0.18200000000000216
Mean1,110.6115,0.4625944708349844,0.18224999999999625
Mean1,110.79375,0.4565740077708711,0.18250000000000455
Mean1,110.97625000000001,0.4536609892825886,0.18174999999999386
Mean1,111.158,0.4759408430558305,0.18175000000000807
Mean1,111.33975000000001,0.47959195984558783,0.18149999999999977
Mean1,111.52125000000001,0.47607733561461485,0.18149999999999977
Mean1,111.70275000000001,0.4821474482746713,0.1802499999999867
Mean1,111.883,0.48042615159698715,0.1807500000000033
Mean1,112.06375,0.4732919860895683,0.18149999999999977
Mean1,112.24525,0.4645134695540086,0.18250000000000455
Mean1,112.42775,0.47925359047914157,0.18200000000000216
Mean1,112.60975,0.45152817686486435,0.18224999999999625
Mean1,112.792,0.4550170700360758,0.18200000000000216
Mean1,112.974,0.4622464787636168,0.18149999999999977
Mean1,113.1555,0.47572509589246637,0.18174999999999386
Mean1,113.33725,0.49535740188107175,0.18175000000000807
Mean1,113.519,0.5083622977381598,0.17924999999999613
Mean1,113.69825,0.47600754011848223,0.18099999999999739
Mean1,113.87925,0.46904929077892493,0.18200000000000216
Mean1,114.06125,0.46147803444771124,0.18224999999999625
Mean1,114.2435,0.45537803031676344,0.18250000000000455
Mean1,114.426,0.453961229886297,0.18224999999999625
Mean1,114.60825,0.4775721088734317,0.18149999999999977
Mean1,114.78975,0.46474700464189195,0.18175000000000807
Mean1,114.9715,0.47675861330484093,0.18149999999999977
Mean1,115.153,0.484448694661596,0.1807500000000033
Mean1,115.33375000000001,0.48163798367555505,0.1802499999999867
Mean1,115.514,0.47447690253098385,0.18125000000000568
Mean1,115.69525,0.48023453315357273,0.18224999999999625
Mean1,115.8775,0.47214894073046276,0.18225000000001046
Mean1,116.05975000000001,0.4505933120886383,0.18249999999999034
Mean1,116.24225,0.453328236130509,0.18175000000000807
Mean1,116.424,0.45872845558269704,0.18149999999999977
Mean1,116.6055,0.4730356012174052,0.18124999999999147
Mean1,116.78675,0.48222154581765575,0.18149999999999977
Mean1,116.96825,0.5031859951280374,0.17950000000000443
Mean1,117.14775,0.4758982260832444,0.18099999999999739
Mean1,117.32875,0.46786727973418735,0.18200000000000216
Mean1,117.51075,0.4612123305151814,0.18224999999999625
Mean1,117.693,0.45542520072713144,0.18250000000000455
Mean1,117.8755,0.4660869343619735,0.18200000000000216
Mean1,118.0575,0.473502114637959,0.18149999999999977
Mean1,118.239,0.46386381754106437,0.18149999999999977
Mean1,118.4205,0.48034076624864075,0.18124999999999147
Mean1,118.60175,0.4842941644754514,0.1802500000000009
Mean1,118.782,0.4785864161912454,0.1807500000000033
Mean1,118.96275,0.47067286854393653,0.18200000000000216
Mean1,119.14475,0.4870456704753673,0.18174999999999386
Mean1,119.3265,0.45708256765246447,0.18250000000000455
Mean1,119.509,0.4501027449756325,0.18224999999999625
Mean1,119.69125,0.457515473743216,0.18149999999999977
Mean1,119.87275,0.4646603034594723,0.18149999999999977
Mean1,120.05425,0.4793345061689836,0.18175000000000807
Mean1,120.236,0.5061383950034993,0.1799999999999926
Mean1,120.416,0.47858304482064756,0.1807500000000033
Mean1,120.59675,0.47390721745466347,0.18149999999999977
Mean1,120.77825,0.46738044257306627,0.18200000000000216
Mean1,120.96025,0.4614163722618352,0.18250000000000455
Mean1,121.14275,0.4589841514036403,0.18224999999999625
Mean1,121.325,0.4810924153771729,0.18125000000000568
Mean1,121.50625000000001,0.46185617229183623,0.18199999999998795
Mean1,121.68825,0.4736338056272822,0.18149999999999977
Mean1,121.86975,0.4832833129844348,0.1810000000000116
Mean1,122.05075000000001,0.4844439892022003,0.1802500000000009
Mean1,122.23100000000001,0.47433035217566477,0.18174999999999386
Mean1,122.41275,0.49287747748392097,0.18149999999999977
Mean1,122.59425,0.4613173444858442,0.18224999999999625
Mean1,122.7765,0.4582646051575753,0.18250000000000455
Mean1,122.959,0.45271611607911155,0.18250000000000455
Mean1,123.14150000000001,0.4544780423180662,0.18174999999999386
Mean1,123.32325,0.4587970630760076,0.18200000000000216
Mean1,123.50525,0.49272301255854667,0.18149999999999977
Mean1,123.68675,0.48072533813495855,0.18174999999999386
Mean1,123.8685,0.4842913256560824,0.1807500000000033
Mean1,124.04925,0.4802435129766345,0.1807500000000033
Mean1,124.23,0.4772653271916349,0.18125000000000568
Mean1,124.41125000000001,0.46667959179954305,0.18249999999999034
Mean1,124.59375,0.4901796462741282,0.18224999999999625
Mean1,124.776,0.45739613496273274,0.18275000000001285
Mean1,124.95875000000001,0.4544816988393778,0.18224999999999625
Mean1,125.141,0.45895436456940064,0.18200000000000216
Mean1,125.32300000000001,0.46317675793798263,0.18149999999999977
Mean1,125.50450000000001,0.489757531881076,0.18224999999999625
Mean1,125.68675,0.49805214301876133,0.18149999999999977
Mean1,125.86825,0.4820915425322867,0.1807500000000033
Mean1,126.049,0.4823975468561995,0.18099999999999739
Mean1,126.23,0.4781739283307812,0.18174999999999386
Mean1,126.41175,0.4735427462503327,0.18200000000000216
Mean1,126.59375,0.4624804050263603,0.18250000000000455
Mean1,126.77625,0.48471110496192227,0.18250000000000455
Mean1,126.95875000000001,0.45639047861171067,0.18249999999999034
Mean1,127.14125,0.45614953778868894,0.18224999999999625
Mean1,127.3235,0.46179522676360985,0.18200000000000216
Mean1,127.5055,0.4705412626965481,0.18175000000000807
Mean1,127.68725,0.4949523886831513,0.18249999999999034
Mean1,127.86975,0.506123472928129,0.18150000000001398
Mean1,128.05125,0.4823386062880303,0.18099999999998317
Mean1,128.23225,0.4829260210257853,0.1810000000000116
Mean1,128.41325,0.47573542263225216,0.18149999999999977
Mean1,128.59475,0.471576562379202,0.18225000000001046
Mean1,128.77700000000002,0.46518882342995277,0.18274999999999864
Mean1,128.95975,0.48441628204067566,0.18249999999997613
Mean1,129.14225,0.45768649955551843,0.18274999999999864
Mean1,129.325,0.4552945303763273,0.18250000000000455
Mean1,129.5075,0.4599862380231604,0.18200000000001637
Mean1,129.6895,0.46502065991500235,0.18250000000000455
Mean1,129.872,0.4734687839645584,0.18224999999998204
Mean1,130.05425,0.5092788813789961,0.18200000000001637
Mean1,130.23625,0.4929050264812858,0.18199999999998795
Mean1,130.41825,0.48311306128313236,0.18149999999999977
Mean1,130.59975,0.48368165736882585,0.18125000000000568
Mean1,130.781,0.47793417298121427,0.18174999999999386
Mean1,130.96275,0.4761171123899164,0.18225000000001046
Mean1,131.145,0.46329443575630946,0.18274999999999864
Mean1,131.32775,0.49390457405768634,0.18224999999998204
Mean1,131.51,0.4605699864946594,0.18274999999999864
Mean1,131.69275,0.45892535281366165,0.18275000000002706
Mean1,131.87550000000002,0.458109754316656,0.18274999999999864
Mean1,132.05825000000002,0.45926679003682375,0.18224999999998204
Mean1,132.2405,0.46006046983857796,0.18250000000000455
Mean1,132.423,0.48847504824624133,0.18199999999998795
Mean1,132.605,0.47314676934647426,0.18225000000001046
Mean1,132.78725,0.4820799501159591,0.18250000000000455
Mean1,132.96975,0.485709699982517,0.18149999999999977
Mean1,133.15125,0.4861095487366436,0.18174999999999386
Mean1,133.333,0.4834656916525709,0.18174999999999386
Mean1,133.51475,0.4981022690109941,0.18125000000000568
Mean1,133.696,0.4730189213200632,0.18274999999999864
Mean1,133.87875,0.4702417703925758,0.18274999999999864
Mean1,134.0615,0.4678229062110237,0.18250000000000455
Mean1,134.244,0.46408597855825096,0.18274999999999864
Mean1,134.42675,0.46023870725687827,0.18299999999999272
Mean1,134.60975,0.47905875032241874,0.18274999999999864
Mean1,134.7925,0.4543228306125012,0.18275000000002706
Mean1,134.97525000000002,0.45760833682497976,0.18274999999999864
Mean1,135.15800000000002,0.4614410927102347,0.18224999999998204
Mean1,135.34025,0.46543090834919776,0.18274999999999864
Mean1,135.523,0.47042232035499587,0.18274999999999864
Mean1,135.70575,0.4958227103713898,0.18274999999999864
Mean1,135.8885,0.48129202043505986,0.18274999999999864
Mean1,136.07125,0.48344681724018,0.18250000000000455
Mean1,136.25375,0.48447808816577426,0.18225000000001046
Mean1,136.436,0.48655925207952627,0.18224999999998204
Mean1,136.61825,0.48605490040883964,0.18175000000002228
Mean1,136.8,0.5044253452616502,0.18199999999998795
Mean1,136.982,0.48232152394367406,0.18250000000000455
Mean1,137.1645,0.47617166350873996,0.18274999999999864
Mean1,137.34725,0.47674254023697543,0.18250000000000455
Mean1,137.52975,0.472495573838189,0.18274999999999864
Mean1,137.7125,0.4717885264765257,0.18274999999999864
Mean1,137.89525,0.4671221136094462,0.1832499999999868
Mean1,138.0785,0.4890345266065549,0.18250000000000455
Mean1,138.261,0.461075630998284,0.18325000000001523
Mean1,138.44425,0.45986497049556047,0.18299999999999272
Mean1,138.62725,0.45937030649809096,0.18299999999999272
Mean1,138.81025,0.45806037671521427,0.18299999999999272
Mean1,138.99325,0.4578328289312142,0.18275000000002706
Mean1,139.17600000000002,0.48483780052073405,0.18274999999999864
Mean1,139.35875000000001,0.46090362855407585,0.18274999999999864
Mean1,139.5415,0.4620182186409787,0.18274999999999864
Mean1,139.72425,0.46803545555410064,0.18274999999999864
Mean1,139.907,0.47125924131275254,0.18250000000000455
Mean1,140.08950000000002,0.4788386176565008,0.18274999999999864
Mean1,140.27225,0.4939843221504509,0.1832499999999868
Mean1,140.4555,0.5029955889731763,0.18225000000001046
Mean1,140.63775,0.4825071709316808,0.18274999999999864
Mean1,140.8205,0.48582481184077597,0.18250000000000455
Mean1,141.00300000000001,0.48429738222730995,0.18249999999997613
Mean1,141.1855,0.48382760200788627,0.18200000000001637
Mean1,141.3675,0.48169368096862764,0.18350000000000932
Mean1,141.55100000000002,0.5041780824125275,0.18224999999998204
Mean1,141.73325,0.4797035764378244,0.18325000000001523
Mean1,141.9165,0.47829692066327284,0.18249999999997613
Mean1,142.099,0.4755442386614899,0.18250000000000455
Mean1,142.2815,0.4748335774277119,0.18300000000002115
Mean1,142.46450000000002,0.4734239045456547,0.1832499999999868
Mean1,142.64775,0.4915674050984495,0.18274999999999864
Mean1,142.8305,0.4763535941901487,0.18299999999999272
Mean1,143.0135,0.4649841670476997,0.18325000000001523
Mean1,143.19675,0.4650193311922238,0.18299999999999272
Mean1,143.37975,0.4655812104438195,0.18299999999999272
Mean1,143.56275,0.46406446438690246,0.18300000000002115
Mean1,143.74575000000002,0.4660096449680195,0.1832499999999868
Mean1,143.929,0.4856885900021408,0.1832499999999868
Mean1,144.11225,0.45752219954998175,0.18325000000001523
Mean1,144.2955,0.4584664822417985,0.1832499999999868
Mean1,144.47875,0.45855764653089043,0.18325000000001523
Mean1,144.662,0.45772445396930644,0.18299999999999272
Mean1,144.845,0.45779055957785425,0.18350000000000932
Mean1,145.0285,0.48169635994443444,0.1832499999999868
Mean1,145.21175,0.4558549985645796,0.18325000000001523
Mean1,145.395,0.4542646728197126,0.1834999999999809
Mean1,145.5785,0.4580034661386449,0.18300000000002115
Mean1,145.7615,0.4591123098673398,0.18299999999999272
Mean1,145.9445,0.4586042685159688,0.18350000000000932
Mean1,146.12800000000001,0.48429819048447226,0.18299999999999272
Mean1,146.311,0.46275011727875154,0.1832499999999868
Mean1,146.49425,0.45452536555325984,0.18325000000001523
Mean1,146.6775,0.4573693156151143,0.1832499999999868
Mean1,146.86075,0.4589518457956323,0.18300000000002115
Mean1,147.04375000000002,0.4605161042997903,0.1834999999999809
Mean1,147.22725,0.4621977854934316,0.18299999999999272
Mean1,147.41025,0.48224431807092233,0.18325000000001523
Mean1,147.5935,0.4632048406228388,0.1832499999999868
Mean1,147.77675,0.46038613167485654,0.18325000000001523
Mean1,147.96,0.4637050986183294,0.18350000000000932
Mean1,148.14350000000002,0.46490255436028527,0.1832499999999868
Mean1,148.32675,0.46419574247098105,0.18350000000000932
Mean1,148.51025,0.46570189991083016,0.1834999999999809
Mean1,148.69375,0.48733954904375903,0.18274999999999864
Mean1,148.8765,0.46362995811596164,0.18350000000000932
Mean1,149.06,0.46884841791996895,0.1832499999999868
Mean1,149.24325,0.45960546740230696,0.18350000000000932
Mean1,149.42675,0.45501372781457106,0.18350000000000932
Mean1,149.61025,0.4704287814633592,0.18350000000000932
Mean1,149.79375000000002,0.4646188437039503,0.183749999999975
Mean1,149.9775,0.4530894620606084,0.18350000000000932
Mean1,150.161,0.44389978864221025,0.18350000000000932
Mean1,150.3445,0.43428325337942986,0.1837500000000034
Mean1,150.52825,0.4278518837801385,0.1834999999999809
Mean1,150.71175,0.4459368173201431,0.18350000000000932
Mean1,150.89525,0.42327044056761143,0.1832499999999868
Mean1,151.0785,0.42323140271577664,0.18350000000000932
Mean1,151.262,0.4235825588850811,0.18350000000000932
Mean1,151.4455,0.4213228653492358,0.1834999999999809
Mean1,151.629,0.4182736742090324,0.18350000000000932
Mean1,151.8125,0.4443005787891101,0.1837500000000034
Mean1,151.99625,0.41917244525302005,0.1837500000000034
Mean1,152.18,0.41574486568989333,0.1837500000000034
Mean1,152.36375,0.4160222237688394,0.1834999999999809
Mean1,152.54725,0.415842467839897,0.18350000000000932
Mean1,152.73075,0.4160420928875508,0.1837500000000034
Mean1,152.9145,0.42715673566117307,0.18350000000000932
Mean1,153.098,0.4242018078463902,0.1837500000000034
Mean1,153.28175000000002,0.41567700539933444,0.183749999999975
Mean1,153.4655,0.41587227435578017,0.1839999999999975
Mean1,153.6495,0.4169383835816255,0.18400000000002592
Mean1,153.83350000000002,0.41839595920940464,0.1839999999999975
Mean1,154.0175,0.42047970441003757,0.18449999999998568
Mean1,154.202,0.4364679139867059,0.18524999999999636
Mean1,154.38725,0.4279014506565888,0.18600000000000705
Mean1,154.57325,0.42893515759864637,0.18475000000000819
Mean1,154.758,0.43240398628568716,0.18474999999997976
Mean1,154.94275,0.42970805145400376,0.1845000000000141
Mean1,155.12725,0.4232066263716458,0.1842499999999916
Mean1,155.3115,0.4177849628901556,0.18500000000000227
Mean1,155.4965,0.4281776926143057,0.1842499999999916
Mean1,155.68075,0.40486287192486375,0.18425000000002
Mean1,155.865,0.403259867838408,0.1839999999999975
Mean1,156.049,0.40559451452148715,0.1839999999999975
Mean1,156.233,0.411692019095887,0.1842499999999916
Mean1,156.41725,0.43259401990266044,0.18500000000000227
Mean1,156.60225,0.431086054232597,0.18550000000001887
Mean1,156.78775000000002,0.41922367413751066,0.18574999999998454
Mean1,156.9735,0.42542097630057313,0.18549999999999045
Mean1,157.159,0.4283679214979529,0.18500000000000227
Mean1,157.344,0.4285311969778797,0.18500000000000227
Mean1,157.529,0.4379250639620816,0.1845000000000141
Mean1,157.7135,0.43423399347032887,0.18474999999997976
Mean1,157.89825,0.41282861452000685,0.1845000000000141
Mean1,158.08275,0.41516747804714976,0.1839999999999975
Mean1,158.26675,0.41590936937323497,0.1845000000000141
Mean1,158.45125000000002,0.4171867617784266,0.18474999999997976
Mean1,158.636,0.4221984729972576,0.18550000000001887
Mean1,158.82150000000001,0.43997653337574893,0.1872499999999775
Mean1,159.00875,0.4357436034660444,0.18550000000001887
Mean1,159.19425,0.42520814693225184,0.18474999999997976
Mean1,159.379,0.43899441513909365,0.18525000000002478
Mean1,159.56425000000002,0.41447551913831293,0.18449999999998568
Mean1,159.74875,0.41731614115807547,0.1845000000000141
Mean1,159.93325000000002,0.40878915670032545,0.18449999999998568
Mean1,160.11775,0.4100736453411576,0.18500000000000227
Mean1,160.30275,0.41773696964972884,0.18600000000000705
Mean1,160.48875,0.42196874356134656,0.1867499999999893
Mean1,160.6755,0.43929348128019674,0.18575000000001296
Mean1,160.86125,0.4261254630137052,0.18524999999999636
Mean1,161.0465,0.41273528044549107,0.18549999999999045
Mean1,161.232,0.4048855177642674,0.18475000000000819
Mean1,161.41675,0.40526883755229676,0.1842499999999916
Mean1,161.601,0.40969736293664133,0.18524999999999636
Mean1,161.78625,0.4314007256698536,0.18600000000000705
Mean1,161.97225,0.4291623125316856,0.1867499999999893
Mean1,162.159,0.437653696818293,0.18575000000001296
Mean1,162.34475,0.4425238729087542,0.18549999999999045
Mean1,162.53025,0.4320156212522707,0.18524999999999636
Mean1,162.7155,0.4217497792573392,0.18475000000000819
Mean1,162.90025,0.45280401959490907,0.18524999999999636
Mean1,163.0855,0.4104489564593851,0.18575000000001296
Mean1,163.27125,0.4143722305095215,0.1869999999999834
Mean1,163.45825,0.42535702396703157,0.18625000000000114
Mean1,163.6445,0.43221127843408336,0.18524999999999636
Mean1,163.82975,0.4251576109414646,0.18525000000002478
Mean1,164.01500000000001,0.4181571672003938,0.18474999999997976
Mean1,164.19975,0.4170975745075145,0.1845000000000141
Mean1,164.38425,0.43874718888631487,0.1839999999999975
Mean1,164.56825,0.4282538582944697,0.18500000000000227
Mean1,164.75325,0.42835076924439913,0.18500000000000227
Mean1,164.93825,0.4328867525359591,0.18599999999997863
Mean1,165.12425,0.4372053399746656,0.18575000000001296
Mean1,165.31,0.4411446593714235,0.18500000000000227
Mean1,165.495,0.445103345494542,0.18475000000000819
Mean1,165.67975,0.4494540087285703,0.18524999999999636
Mean1,165.865,0.4288148068521135,0.18475000000000819
Mean1,166.04975000000002,0.4311854636161455,0.1842499999999916
Mean1,166.234,0.43216721701057864,0.1837500000000034
Mean1,166.41775,0.4328727764810025,0.18449999999998568
Mean1,166.60225,0.4378060848917733,0.1842499999999916
Mean1,166.7865,0.46869508179735414,0.18400000000002592
Mean1,166.97050000000002,0.4459968258103916,0.18549999999999045
Mean1,167.156,0.4544719718955531,0.18549999999999045
Mean1,167.3415,0.4593146203976933,0.18550000000001887
Mean1,167.52700000000002,0.4619843460725016,0.18449999999998568
Mean1,167.7115,0.46241313319460187,0.18500000000000227
Mean1,167.8965,0.4712048067482377,0.1839999999999975
Mean1,168.0805,0.45078662640461586,0.1845000000000141
Mean1,168.26500000000001,0.4425608878033066,0.18449999999998568
Mean1,168.4495,0.43757584026205065,0.1842499999999916
Mean1,168.63375,0.43685275997194617,0.1837500000000034
Mean1,168.8175,0.4353363422987828,0.1839999999999975
Mean1,169.0015,0.43883372351925065,0.1837500000000034
Mean1,169.18525,0.43954565471186285,0.18425000000002
Mean1,169.36950000000002,0.45765269698350747,0.1839999999999975
Mean1,169.5535,0.45479011953198356,0.1842499999999916
Mean1,169.73775,0.45466880654302205,0.18500000000000227
Mean1,169.92275,0.45798328558026824,0.18500000000000227
Mean1,170.10775,0.46209124055290646,0.18524999999999636
Mean1,170.293,0.46640514200421007,0.18475000000000819
Mean1,170.47775000000001,0.4667213878438044,0.18474999999997976
Mean1,170.6625,0.477489817130335,0.1837500000000034
Mean1,170.84625,0.4619807391443602,0.1845000000000141
Mean1,171.03075,0.452260630357335,0.1839999999999975
Mean1,171.21475,0.44847153150830515,0.18449999999998568
Mean1,171.39925,0.4422938600857968,0.1839999999999975
Mean1,171.58325,0.44123938048633504,0.1839999999999975
Mean1,171.76725,0.44033755442637273,0.18400000000002592
Mean1,171.95125000000002,0.4404120246037941,0.1834999999999809
Mean1,172.13475,0.4606985760274519,0.1839999999999975
Mean1,172.31875,0.44510638912093015,0.1839999999999975
Mean1,172.50275,0.4482969009627677,0.18400000000002592
Mean1,172.68675000000002,0.4539440224415269,0.1839999999999975
Mean1,172.87075000000002,0.45817135027086203,0.18474999999997976
Mean1,173.0555,0.4621738084633031,0.18475000000000819
Mean1,173.24025,0.46628405740140266,0.18500000000000227
Mean1,173.42525,0.49068027881402376,0.18475000000000819
Mean1,173.61,0.4722585944879114,0.18449999999998568
Mean1,173.7945,0.47040717418016775,0.1842499999999916
Mean1,173.97875,0.4689031438506586,0.18400000000002592
Mean1,174.16275000000002,0.4667102297657092,0.1842499999999916
Mean1,174.347,0.4622584811542938,0.1839999999999975
Mean1,174.531,0.4572595553070519,0.1842499999999916
Mean1,174.71525,0.4570365589426975,0.1839999999999975
Mean1,174.89925,0.4651242939048411,0.18425000000002
Mean1,175.08350000000002,0.443000370662609,0.183749999999975
Mean1,175.26725,0.4426465010800113,0.1837500000000034
Mean1,175.451,0.44190753077399986,0.1837500000000034
Mean1,175.63475,0.4449871529653686,0.18350000000000932
Mean1,175.81825,0.4461891241482465,0.1837500000000034
Mean1,176.002,0.4486810143178107,0.1837500000000034
Mean1,176.18575,0.4436258307168689,0.1839999999999975
Mean1,176.36975,0.47389854691021754,0.1839999999999975
Mean1,176.55375,0.4574017486582643,0.1839999999999975
Mean1,176.73775,0.4594415741725344,0.18449999999998568
Mean1,176.92225,0.46209994565715584,0.1845000000000141
Mean1,177.10675,0.46571515216758413,0.18449999999998568
Mean1,177.29125,0.46868150367583084,0.18475000000000819
Mean1,177.476,0.4718580867570539,0.18475000000000819
Mean1,177.66075,0.48133623783120993,0.1839999999999975
Mean1,177.84475,0.47816846738674595,0.1842499999999916
Mean1,178.029,0.46643286408532614,0.18425000000002
Mean1,178.21325000000002,0.46191730844538886,0.1842499999999916
Mean1,178.3975,0.4568759588244227,0.1839999999999975
